execution_idx,application,case,version,classpath,package,stacktrace_path,fixed,fixed_version,buggy_frame,p_functional_mocking,functional_mocking_percent,p_reflection_on_private,reflection_start_percent,search_budget,population,test_dir
7,mockito,MOCKITO-36b,36b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-36b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-36b
8,mockito,MOCKITO-36b,36b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-36b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-36b
9,mockito,MOCKITO-36b,36b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-36b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-36b
10,mockito,MOCKITO-36b,36b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-36b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-36b/MOCKITO-36b.log,yes,36f,1,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-36b
1,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
2,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
3,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
4,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
5,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
6,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
7,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
8,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
9,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
10,mockito,MOCKITO-38b,38b,JarFiles/resources/targetedSoftware/MOCKITO-bins/MOCKITO-38b,mockito,JarFiles/resources/logs/MOCKITO/MOCKITO-38b/MOCKITO-38b.log,yes,38f,2,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/MOCKITO-38b
1,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
2,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
3,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
4,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
5,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
6,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
7,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
8,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
9,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
10,es,ES-27055,5.6.3,JarFiles/resources/targetedSoftware/ES-bins/ES-5.6.3,elasticsearch,JarFiles/resources/logs/ES/ES-27055/ES-27055.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27055
1,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
2,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
3,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
4,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
5,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
6,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
7,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
8,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
9,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
10,es,ES-27046,5.5.2,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.2,elasticsearch,JarFiles/resources/logs/ES/ES-27046/ES-27046.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-27046
1,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
2,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
3,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
4,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
5,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
6,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
7,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
8,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
9,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
10,es,ES-25920,5.5.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.5.1,elasticsearch,JarFiles/resources/logs/ES/ES-25920/ES-25920.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-25920
1,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
2,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
3,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
4,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
5,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
6,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
7,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
8,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
9,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
10,es,ES-24968,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24968/ES-24968.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24968
1,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
2,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
3,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
4,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
5,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
6,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
7,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
8,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
9,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
10,es,ES-24928,5.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-5.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-24928/ES-24928.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24928
1,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
2,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
3,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
4,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
5,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
6,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
7,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
8,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
9,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
10,es,ES-24259,5.3.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.3.1,elasticsearch,JarFiles/resources/logs/ES/ES-24259/ES-24259.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-24259
1,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
2,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
3,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
4,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
5,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
6,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
7,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
8,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
9,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
10,es,ES-21906,5.0.1,JarFiles/resources/targetedSoftware/ES-bins/ES-5.0.1,elasticsearch,JarFiles/resources/logs/ES/ES-21906/ES-21906.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-21906
1,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
2,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
3,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
4,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
5,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
6,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
7,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
8,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
9,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
10,es,ES-20408,2.4.0,JarFiles/resources/targetedSoftware/ES-bins/ES-2.4.0,elasticsearch,JarFiles/resources/logs/ES/ES-20408/ES-20408.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/ES-20408
1,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
2,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
3,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
4,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
5,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
6,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
7,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
8,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
9,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
10,xwiki,XWIKI-13196,7.4.2,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-7.4.2,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13196/XWIKI-13196.log,no,,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13196
1,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
2,xwiki,XWIKI-13942,8.4,JarFiles/resources/targetedSoftware/XWIKI-bins/XWIKI-8.4,xwiki,JarFiles/resources/logs/XWIKI/XWIKI-13942/XWIKI-13942.log,yes,8.4.4,,0.8,0.5,0,0,62328,100,JarFiles/GGA-tests/XWIKI-13942
